 nk, la, al, be, mode_kap, mode_kap_RTA
          44           4           3           3  0.4381E-01  0.2864E-01
          45           4           3           3  0.1824      0.1637    
          46           4           3           3  0.2667      0.2913    
          47           4           3           3  0.4589E-01  0.2864E-01
          48           4           3           3 -0.1576E-15  -0.000    
          49           4           3           3  0.2040      0.1696    
          50           4           3           3 -0.6233E-15 -0.2031E-26
          51           4           3           3  0.3182      0.3517    
          52           4           3           3  0.2375      0.2913    
          53           4           3           3   0.000       0.000    
          54           4           3           3  0.1902      0.1696    
          55           4           3           3  0.4762E-15 -0.6768E-26
          56           4           3           3  0.2046      0.1696    
          57           4           3           3  0.1824      0.1637    
          58           4           3           3  0.2667      0.2913    
          59           4           3           3  0.4589E-01  0.2864E-01
          60           4           3           3 -0.1576E-15  -0.000    
          61           4           3           3 -0.5523E-32 -0.9655E-43
          62           4           3           3  0.3244      0.3643    
          63           4           3           3  0.3457E-01  0.2634E-01
          64           4           3           3  0.4589E-01  0.2864E-01
           1           5           3           3  0.5222E-16 -0.8987E-28
           2           5           3           3  0.9895E-02  0.8571E-02
           3           5           3           3   0.000      -0.000    
           4           5           3           3  0.8947E-02  0.8571E-02
           5           5           3           3  0.2315E-02  0.1957E-02
           6           5           3           3  0.7092E-02  0.6612E-02
           7           5           3           3  0.9895E-02  0.8571E-02
           8           5           3           3   0.000       0.000    
           9           5           3           3 -0.4175E-16 -0.8441E-27
          10           5           3           3  0.2315E-02  0.1957E-02
          11           5           3           3 -0.2889E-16 -0.2696E-27
          12           5           3           3  0.2862E-02  0.2085E-02
          13           5           3           3  0.2797E-02  0.1957E-02
          14           5           3           3   0.000       0.000    
          15           5           3           3  0.1114E-01  0.9132E-02
          16           5           3           3  0.5125E-02  0.6612E-02
          17           5           3           3  0.2315E-02  0.1957E-02
